"x","y","ring index"
0.202235315638956,0,1
0.201905653895787,0.00495650559914318,1
0.20145161055489,0.0098966830075473,1
0.200906897829027,0.014819783107297,1
0.20030409823188,0.0197282317330492,1
0.199670883735443,0.0246270546077934,1
0.199026977217574,0.029522863212341,1
0.198381696531009,0.034422489738203,1
0.197732732936504,0.0393314860168496,1
0.197066048862779,0.0442526611035933,1
0.196357335033043,0.0491849519636926,1
0.195574503681637,0.0541227542579227,1
0.194681228504073,0.0590559050273136,1
0.193641028238116,0.0639703549529478,1
0.19242127863186,0.0688494343971359,1
0.190997029179616,0.0736756841859053,1
0.189353990242502,0.0784329908479069,1
0.187489906688747,0.0831085597973642,1
0.18541541013571,0.0876949579016331,1
0.183152234776778,0.0921910876103391,1
0.180730550036406,0.0966024916009706,1
0.178185116422519,0.100940621644049,1
0.175550734923333,0.105221061203955,1
0.172858094652952,0.109461181228743,1
0.170129896157221,0.113677162283684,1
0.167378998533397,0.117881590847232,1
0.164607365936645,0.122081142867314,1
0.161807105160011,0.126275504253304,1
0.158962590643926,0.130457226676649,1
0.156053753232338,0.134612893289144,1
0.153062807121448,0.138728041916648,1
0.149964512884009,0.142778085462027,1
0.146747885139748,0.146747885139748,1
0.143405596646881,0.150623608492844,1
0.139937447030263,0.154397180036104,1
0.13634953289996,0.158067001166157,1
0.132652528392471,0.161637573524385,1
0.128860695514419,0.165119721622876,1
0.12498235529062,0.168519198049342,1
0.121028220428228,0.171846869252118,1
0.117000251287387,0.175103250310014,1
0.11290198420367,0.178291716322712,1
0.108725402307297,0.181397374836242,1
0.104461575896436,0.18440046989629,1
0.100100483373294,0.187274832347944,1
0.0956334155303627,0.189990965805222,1
0.0910551429643502,0.192519924539313,1
0.0863654879775284,0.194837418931526,1
0.0815700909503363,0.196927619856309,1
0.0766765990408985,0.198776608405218,1
0.0717079652287474,0.200410337110606,1
0.0666791507247227,0.201840670070953,1
0.0616089304305168,0.20309742535463,1
0.0565116080016579,0.204206711922049,1
0.0514060482497129,0.205224448452136,1
0.0462979817851106,0.206174275471353,1
0.0411909008618099,0.207080642618818,1
0.0360839121002323,0.207956709533863,1
0.0309729978122056,0.208802990604007,1
0.0258526822919754,0.209608010473847,1
0.0207177519180366,0.210350865272036,1
0.0155646466670919,0.211004766739848,1
0.0103923761403387,0.211541676071353,1
0.00520275020448981,0.211936547045473,1
1.2991294848728e-17,0.212170952864619,1
-0.00521008304518824,0.212235253859482,1
-0.0104212335649201,0.212129082443162,1
-0.0156277283354174,0.211859944052593,1
-0.0208250996102068,0.211440784681356,1
-0.0260102976256406,0.21088592183858,1
-0.0311813372769389,0.210207501189676,1
