Dataset simulated by rPACI on Tue Aug 10 21:17:47 2021 
==== PARAMETERS USED FOR SIMULATION ====
rings = 18
pointsPerRing = 300
diameter = 12
ringRadiiPerturbation = 0
maximumMireDisplacement = 0
mireDisplacementAngle = 0
mireDisplacementPerturbation = 0
ellipticAxesRatio = 0.8
ellipticRotation = 45
overallNoise = 0
seed = 0
========================================
"x","y","ring index"
0.235702260395516,0.235702260395516,1
0.231701626431067,0.239599507558522,1
0.227599360475456,0.243391658458676,1
0.223397261918111,0.24707704973326,1
0.21909717393834,0.250654064847858,1
0.21470098269685,0.254121134805419,1
0.210210616508416,0.257476738834473,1
0.205628044996055,0.260719405056188,1
0.200955278227089,0.263847711129989,1
0.196194365831458,0.26686028487744,1
0.191347396102689,0.269755804884128,1
0.186416495081899,0.272533001079282,1
0.181403825625243,0.275190655292862,1
0.176311586455215,0.277727601789895,1
0.171142011196216,0.280142727781799,1
0.16589736739481,0.282434973914495,1
0.160579955525105,0.284603334733069,1
0.155192107979689,0.286646859122801,1
0.149736188046567,0.288564650726354,1
0.14421458887254,0.290355868336947,1
0.138629732413497,0.292019726267337,1
0.132984068372062,0.293555494694444,1
0.127280073123074,0.294962499979478,1
0.121520248627369,0.296240124963419,1
0.115707121334334,0.297387809237724,1
0.109843241073725,0.298405049390138,1
0.103931179937229,0.29929139922551,1
0.0979735311502544,0.300046469961509,1
0.0919729079344619,0.300669930399154,1
0.0859319423615164,0.301161507068092,1
0.0798532841985739,0.301520984346549,1
0.0737395997460062,0.30174820455591,1
0.0675935706678732,0.301843068029881,1
0.061417892815657,0.301805533158208,1
0.0552152750457715,0.301635616404925,1
0.048988438031369,0.301333392301137,1
0.0427401130689629,0.300898993412324,1
0.0364730408803908,0.300332610280195,1
0.0301899704106434,0.299634491339112,1
0.023893657622086,0.298804942807115,1
0.0175868642856027,0.297844328551607,1
0.0112723567691925,0.29675306992975,1
0.00495290482454844,0.29553164560364,1
-0.00136871962784674,0.294180591330357,1
-0.00768974371457648,0.292700499726956,1
-0.0140073948255646,0.291092020010534,1
-0.0203189018302335,0.289355857713453,1
-0.0266214962930137,0.287492774373879,1
-0.0329124136876711,0.28550358720174,1
-0.0391888946099197,0.283389168720271,1
-0.0454481859877872,0.281150446383303,1
-0.051687542289204,0.278788402168442,1
-0.0579042267262834,0.276304072146347,1
-0.0640955124557681,0.273698546026273,1
-0.0702586837751132,0.270972966678091,1
-0.0763910373136833,0.268128529630984,1
-0.0824898832185403,0.26516648254905,1
-0.0885525463343014,0.262088124684035,1
-0.0945763673765514,0.25889480630544,1
-0.100558704098292,0.255587928108247,1
-0.106496932448918,0.252168940598525,1
-0.112388447725216,0.248639343457196,1
-0.118230665713869,0.245000684882219,1
-0.12402102382498,0.241254560909504,1
-0.129756982216108,0.237402614712837,1
-0.135436024906327,0.233446535883126,1
-0.14105566087982,0.229388059687298,1
-0.146613425178518,0.225228966307144,1
-0.152106879983314,0.220971080058481,1
-0.15753361568337,0.216616268590941,1
-0.162891251933052,0.212166442068763,1
-0.16817743869603,0.207623552332928,1
-0.17338985727608,0.202989592045016,1
-0.17852622133414,0.198266593813165,1
-0.183584277891177,0.193456629300495,1
-0.188561808316413,0.188561808316413,1
-0.193456629300495,0.183584277891177,1
-0.198266593813165,0.17852622133414,1
-0.202989592045016,0.17338985727608,1
-0.207623552332928,0.16817743869603,1
-0.212166442068763,0.162891251933052,1
-0.216616268590941,0.15753361568337,1
-0.22097108005848,0.152106879983314,1
-0.225228966307144,0.146613425178519,1
-0.229388059687297,0.141055660879821,1
-0.233446535883126,0.135436024906327,1
-0.237402614712837,0.129756982216108,1
-0.241254560909504,0.12402102382498,1
-0.245000684882219,0.118230665713869,1
-0.248639343457196,0.112388447725217,1
-0.252168940598525,0.106496932448919,1
-0.255587928108247,0.100558704098292,1
-0.25889480630544,0.0945763673765515,1
-0.262088124684035,0.0885525463343015,1
-0.265166482549049,0.0824898832185404,1
-0.268128529630984,0.0763910373136834,1
-0.270972966678091,0.0702586837751133,1
-0.273698546026273,0.0640955124557682,1
-0.276304072146347,0.0579042267262835,1
-0.278788402168442,0.0516875422892041,1
-0.281150446383303,0.0454481859877874,1
-0.283389168720271,0.0391888946099198,1
-0.285503587201739,0.0329124136876713,1
-0.287492774373879,0.0266214962930138,1
-0.289355857713453,0.0203189018302337,1
-0.291092020010534,0.0140073948255647,1
-0.292700499726956,0.00768974371457656,1
-0.294180591330357,0.00136871962784693,1
-0.29553164560364,-0.00495290482454824,1
-0.29675306992975,-0.0112723567691923,1
-0.297844328551607,-0.0175868642856025,1
-0.298804942807115,-0.0238936576220858,1
-0.299634491339112,-0.0301899704106432,1
-0.300332610280195,-0.0364730408803907,1
-0.300898993412324,-0.0427401130689628,1
-0.301333392301137,-0.0489884380313688,1
-0.301635616404925,-0.0552152750457714,1
-0.301805533158208,-0.0614178928156569,1
-0.301843068029881,-0.0675935706678731,1
-0.30174820455591,-0.0737395997460061,1
-0.301520984346549,-0.0798532841985738,1
-0.301161507068092,-0.0859319423615162,1
-0.300669930399154,-0.0919729079344617,1
-0.300046469961509,-0.0979735311502542,1
-0.29929139922551,-0.103931179937229,1
-0.298405049390138,-0.109843241073725,1
-0.297387809237724,-0.115707121334333,1
-0.296240124963419,-0.121520248627368,1
-0.294962499979478,-0.127280073123074,1
-0.293555494694444,-0.132984068372062,1
-0.292019726267337,-0.138629732413497,1
-0.290355868336947,-0.14421458887254,1
-0.288564650726354,-0.149736188046567,1
-0.286646859122801,-0.155192107979689,1
-0.284603334733069,-0.160579955525105,1
-0.282434973914495,-0.16589736739481,1
-0.2801427277818,-0.171142011196216,1
-0.277727601789895,-0.176311586455215,1
-0.275190655292862,-0.181403825625243,1
-0.272533001079282,-0.186416495081899,1
-0.269755804884128,-0.191347396102689,1
-0.26686028487744,-0.196194365831458,1
-0.263847711129989,-0.200955278227089,1
-0.260719405056188,-0.205628044996055,1
-0.257476738834473,-0.210210616508416,1
-0.254121134805419,-0.21470098269685,1
-0.250654064847858,-0.21909717393834,1
-0.24707704973326,-0.223397261918111,1
-0.243391658458676,-0.227599360475456,1
-0.239599507558522,-0.231701626431067,1
-0.235702260395516,-0.235702260395516,1
-0.231701626431068,-0.239599507558522,1
-0.227599360475456,-0.243391658458676,1
-0.223397261918111,-0.247077049733259,1
-0.21909717393834,-0.250654064847858,1
-0.21470098269685,-0.254121134805419,1
-0.210210616508416,-0.257476738834473,1
-0.205628044996055,-0.260719405056188,1
-0.200955278227089,-0.263847711129989,1
-0.196194365831458,-0.26686028487744,1
-0.191347396102689,-0.269755804884128,1
-0.186416495081899,-0.272533001079282,1
-0.181403825625243,-0.275190655292862,1
-0.176311586455215,-0.277727601789895,1
-0.171142011196216,-0.280142727781799,1
-0.16589736739481,-0.282434973914495,1
-0.160579955525105,-0.284603334733069,1
-0.155192107979689,-0.286646859122801,1
-0.149736188046567,-0.288564650726354,1
-0.14421458887254,-0.290355868336947,1
-0.138629732413497,-0.292019726267337,1
-0.132984068372062,-0.293555494694444,1
-0.127280073123074,-0.294962499979478,1
-0.121520248627369,-0.296240124963419,1
