Dataset simulated by rPACI on Tue Aug 10 22:54:02 2021 
==== PARAMETERS USED FOR SIMULATION ====
rings = 12
pointsPerRing = 256
diameter = 12
ringRadiiPerturbation = 0
maximumMireDisplacement = 0.2
mireDisplacementAngle = 50
mireDisplacementPerturbation = 0
ellipticAxesRatio = 1
ellipticRotation = 0
overallNoise = 0
seed = 0
========================================
"x","y","ring index"
0.412904864618994,0.909431918566113,2
0.391074616035371,0.91878978446998,2
0.369021288788844,0.92760909084039,2
0.346758166979121,0.935884525256961,2
0.324298661078307,0.943611102907439,2
0.301656299852943,0.950784169590363,2
0.278844722214778,0.957399404518582,2
0.255877669005202,0.963452822921933,2
0.232768974718274,0.968940778447523,2
0.209532559167343,0.973859965356151,2
0.186182419100272,0.978207420513564,2
0.162732619768319,0.981980525175336,2
0.139197286453757,0.985177006564305,2
0.115590595961332,0.987794939239606,2
0.0919267680786862,0.989832746256487,2
0.0682200570108877,0.991289200116198,2
0.0444847427942329,0.992163423505395,2
0.0207351226944857,0.992454889824598,2
-0.00301449740526145,0.992163423505395,2
-0.0267498116219162,0.991289200116198,2
-0.0504565226897147,0.989832746256487,2
-0.074120350572361,0.987794939239606,2
-0.0977270410647857,0.985177006564305,2
-0.121262374379348,0.981980525175336,2
-0.144712173711301,0.978207420513564,2
-0.168062313778372,0.973859965356151,2
-0.191298729329302,0.968940778447523,2
-0.21440742361623,0.963452822921933,2
-0.237374476825806,0.957399404518582,2
-0.260186054463971,0.950784169590363,2
-0.282828415689336,0.943611102907439,2
-0.305287921590149,0.935884525256961,2
-0.327551043399873,0.92760909084039,2
-0.349604370646399,0.91878978446998,2
-0.371434619230023,0.909431918566113,2
-0.393028639425282,0.899541129957298,2
-0.414373423801865,0.889123376484751,2
-0.435456115059794,0.87818493341362,2
-0.456264013774189,0.866732389652995,2
-0.476784586044922,0.854772643787,2
-0.49700547104657,0.842312899919342,2
-0.516914488474117,0.829360663333826,2
-0.53649964587991,0.815923735973455,2
-0.555749145897463,0.802010211740833,2
-0.574651393347752,0.787628471622697,2
-0.593195002223712,0.772787178641526,2
-0.611368802548748,0.757495272637262,2
-0.629161847105106,0.741761964882278,2
-0.64656341802807,0.725596732532861,2
-0.663563033262001,0.709009312920522,2
-0.680150452874341,0.69200969768659,2
-0.696315685223757,0.674608126763627,2
-0.712048992978741,0.656815082207269,2
-0.727340898983006,0.638641281882233,2
-0.742182191964176,0.620097673006273,2
-0.756563932082312,0.601195425555984,2
-0.770477456314934,0.58194592553843,2
-0.783914383675305,0.562360768132638,2
-0.796866620260821,0.542451750705091,2
-0.80932636412848,0.522230865703443,2
-0.821286109994474,0.50171029343271,2
-0.832738653755099,0.480902394718315,2
-0.84367709682623,0.459819703460385,2
-0.854094850298777,0.438474919083803,2
-0.863985638907593,0.416880898888544,2
-0.873343504811459,0.39505065030492,2
-0.882162811181869,0.372997323058393,2
-0.89043824559844,0.35073420124867,2
-0.898164823248919,0.328274695347856,2
-0.905337889931843,0.305632334122492,2
-0.911953124860061,0.282820756484327,2
-0.918006543263412,0.259853703274751,2
-0.923494498789002,0.236745008987823,2
-0.928413685697631,0.213508593436893,2
-0.932761140855043,0.190158453369821,2
-0.936534245516816,0.166708654037868,2
-0.939730726905784,0.143173320723307,2
-0.942348659581085,0.119566630230882,2
-0.944386466597966,0.0959028023482358,2
-0.945842920457677,0.0721960912804369,2
-0.946717143846874,0.0484607770637823,2
-0.947008610166078,0.0247111569640352,2
-0.946717143846874,0.000961536864287975,2
-0.945842920457677,-0.0227737773523666,2
-0.944386466597966,-0.0464804884201655,2
-0.942348659581085,-0.0701443163028116,2
-0.939730726905784,-0.0937510067952363,2
-0.936534245516816,-0.117286340109798,2
-0.932761140855043,-0.140736139441751,2
-0.928413685697631,-0.164086279508822,2
-0.923494498789003,-0.187322695059753,2
-0.918006543263412,-0.210431389346681,2
-0.911953124860061,-0.233398442556257,2
-0.905337889931843,-0.256210020194422,2
-0.898164823248919,-0.278852381419786,2
-0.89043824559844,-0.3013118873206,2
-0.882162811181869,-0.323575009130323,2
-0.873343504811459,-0.34562833637685,2
-0.863985638907593,-0.367458584960473,2
-0.854094850298777,-0.389052605155733,2
-0.84367709682623,-0.410397389532315,2
-0.832738653755099,-0.431480080790244,2
-0.821286109994474,-0.45228797950464,2
-0.80932636412848,-0.472808551775372,2
-0.796866620260821,-0.493029436777021,2
-0.783914383675305,-0.512938454204568,2
-0.770477456314934,-0.53252361161036,2
-0.756563932082312,-0.551773111627914,2
-0.742182191964176,-0.570675359078202,2
-0.727340898983006,-0.589218967954163,2
-0.712048992978741,-0.607392768279199,2
-0.696315685223758,-0.625185812835557,2
-0.680150452874341,-0.64258738375852,2
-0.663563033262001,-0.659586998992452,2
-0.64656341802807,-0.676174418604791,2
-0.629161847105107,-0.692339650954208,2
-0.611368802548749,-0.708072958709191,2
-0.593195002223713,-0.723364864713456,2
-0.574651393347752,-0.738206157694626,2
-0.555749145897463,-0.752587897812763,2
-0.53649964587991,-0.766501422045385,2
-0.516914488474117,-0.779938349405755,2
-0.497005471046571,-0.792890585991272,2
-0.476784586044922,-0.80535032985893,2
-0.456264013774189,-0.817310075724925,2
-0.435456115059794,-0.82876261948555,2
-0.414373423801865,-0.839701062556681,2
-0.393028639425283,-0.850118816029228,2
-0.371434619230023,-0.860009604638043,2
-0.3496043706464,-0.869367470541909,2
-0.327551043399872,-0.87818677691232,2
-0.305287921590149,-0.886462211328891,2
-0.282828415689336,-0.894188788979369,2
-0.260186054463972,-0.901361855662293,2
-0.237374476825807,-0.907977090590512,2
-0.21440742361623,-0.914030508993863,2
-0.191298729329303,-0.919518464519453,2
-0.168062313778372,-0.924437651428081,2
-0.144712173711301,-0.928785106585494,2
-0.121262374379348,-0.932558211247266,2
-0.0977270410647855,-0.935754692636235,2
-0.0741203505723608,-0.938372625311536,2
-0.0504565226897147,-0.940410432328416,2
-0.0267498116219163,-0.941866886188128,2
-0.00301449740526168,-0.942741109577325,2
0.0207351226944855,-0.943032575896528,2
0.0444847427942327,-0.942741109577325,2
0.0682200570108873,-0.941866886188128,2
0.0919267680786857,-0.940410432328416,2
0.115590595961332,-0.938372625311536,2
0.139197286453757,-0.935754692636235,2
0.162732619768319,-0.932558211247266,2
0.186182419100272,-0.928785106585494,2
0.209532559167343,-0.924437651428081,2
0.232768974718274,-0.919518464519453,2
0.255877669005201,-0.914030508993863,2
0.278844722214778,-0.907977090590512,2
0.301656299852943,-0.901361855662293,2
0.324298661078307,-0.894188788979369,2
0.34675816697912,-0.886462211328891,2
0.369021288788843,-0.87818677691232,2
0.391074616035371,-0.86936747054191,2
0.412904864618994,-0.860009604638043,2
0.434498884814254,-0.850118816029228,2
0.455843669190836,-0.839701062556681,2
0.476926360448765,-0.82876261948555,2
0.49773425916316,-0.817310075724925,2
0.518254831433893,-0.805350329858931,2
0.538475716435541,-0.792890585991272,2
0.558384733863088,-0.779938349405756,2
0.577969891268881,-0.766501422045385,2
0.597219391286434,-0.752587897812763,2
0.616121638736723,-0.738206157694627,2
0.634665247612684,-0.723364864713456,2
0.65283904793772,-0.708072958709192,2
0.670632092494078,-0.692339650954208,2
0.688033663417041,-0.676174418604792,2
0.705033278650972,-0.659586998992452,2
0.721620698263312,-0.642587383758521,2
0.737785930612729,-0.625185812835557,2
0.753519238367712,-0.6073927682792,2
0.768811144371977,-0.589218967954164,2
0.783652437353147,-0.570675359078203,2
0.798034177471283,-0.551773111627914,2
0.811947701703905,-0.53252361161036,2
0.825384629064276,-0.512938454204568,2
0.838336865649792,-0.493029436777021,2
0.850796609517451,-0.472808551775373,2
0.862756355383446,-0.45228797950464,2
0.87420889914407,-0.431480080790245,2
0.885147342215201,-0.410397389532316,2
0.895565095687748,-0.389052605155733,2
0.905455884296564,-0.367458584960474,2
0.91481375020043,-0.34562833637685,2
0.92363305657084,-0.323575009130323,2
0.931908490987412,-0.3013118873206,2
0.93963506863789,-0.278852381419786,2
0.946808135320814,-0.256210020194422,2
0.953423370249032,-0.233398442556257,2
0.959476788652384,-0.210431389346681,2
0.964964744177974,-0.187322695059753,2
0.969883931086602,-0.164086279508823,2
0.974231386244015,-0.140736139441752,2
0.978004490905787,-0.117286340109799,2
0.981200972294756,-0.0937510067952362,2
0.983818904970057,-0.0701443163028115,2
0.985856711986937,-0.0464804884201654,2
0.987313165846648,-0.022773777352367,2
0.988187389235846,0.000961536864287619,2
1.48271828333257,0.0370667354460526,3
1.48228108385377,0.0726911655956734,3
1.48096974876997,0.108294136920655,3
1.47878506798041,0.143854203522353,3
1.47572835745509,0.179349945346322,3
1.47180145844213,0.21475998108496,3
1.46700673635868,0.250062981056802,3
1.46134707936602,0.285237680054732,3
1.4548258966299,0.320262890155338,3
1.44744711626696,0.355117513481734,3
1.43921518297858,0.389780554912126,3
1.43013505537355,0.424231134726491,3
1.42021220298122,0.458448501183738,3
1.40945260295684,0.492412043021785,3
1.39786273648112,0.526101301873005,3
1.38544958485626,0.55949598458759,3
1.37222062530065,0.59257597545738,3
1.35818382644485,0.625321348332815,3
1.34334764353162,0.657712378625705,3
1.3277210133228,0.689729555190578,3
1.31131334871611,0.721353592077472,3
1.29413453307517,0.752565440149065,3
1.27619491427618,0.783346298555164,3
1.25750529847469,0.813677626057637,3
1.23807694359641,0.843541152198957,3
1.21792155255586,0.872918888307646,3
1.19705126620693,0.901793138333976,3
1.17547865602972,0.930146509509409,3
1.15321671655797,0.95796192282335,3
1.13027885755157,0.985222623310904,3
1.10667889591909,1.01191219014544,3
1.08243104739497,1.03801454652989,3
1.05754991797646,1.06351396938078,3
1.03205049512556,1.08839509879929,3
1.00594813874112,1.11264294732342,3
0.97925857190658,1.13624290895589,3
0.951997871419026,1.15918076796229,3
0.924182458105085,1.18144270743405,3
0.895829086929652,1.20301531761125,3
0.866954836903321,1.22388560396018,3
0.837577100794633,1.24404099500074,3
0.807713574653313,1.26346934987901,3
0.77738224715084,1.2821589656805,3
0.74660138874474,1.30009858447949,3
0.715389540673148,1.31727740012043,3
0.683765503786254,1.33368506472713,3
0.651748327221381,1.34931169493595,3
0.619357296928491,1.36414787784917,3
0.586611924053056,1.37818467670497,3
0.553531933183266,1.39141363626058,3
0.520137250468681,1.40382678788544,3
0.486447991617461,1.41541665436116,3
0.452484449779414,1.42617625438554,3
0.418267083322167,1.43609910677787,3
0.383816503507802,1.4451792343829,3
0.34915346207741,1.45341116767128,3
0.314298838751015,1.46078994803423,3
0.279273628650408,1.46731113077035,3
0.244098929652478,1.472970787763,3
0.208795929680636,1.47776550984646,3
0.173385893941999,1.48169240885941,3
0.137890152118029,1.48474911938473,3
0.102330085516332,1.4869338001743,3
0.0667271141913494,1.48824513525809,3
0.0311026840417286,1.4886823347369,3
-0.00452174610789217,1.48824513525809,3
-0.0401247174328744,1.4869338001743,3
-0.075684784034572,1.48474911938473,3
-0.111180525858541,1.48169240885941,3
-0.146590561597179,1.47776550984646,3
-0.181893561569021,1.472970787763,3
-0.217068260566951,1.46731113077035,3
-0.252093470667557,1.46078994803423,3
-0.286948093993953,1.45341116767128,3
-0.321611135424345,1.4451792343829,3
-0.35606171523871,1.43609910677787,3
-0.390279081695957,1.42617625438554,3
-0.424242623534003,1.41541665436116,3
-0.457931882385224,1.40382678788544,3
-0.491326565099809,1.39141363626058,3
-0.524406555969599,1.37818467670497,3
-0.557151928845034,1.36414787784917,3
-0.589542959137923,1.34931169493595,3
-0.621560135702797,1.33368506472713,3
-0.653184172589691,1.31727740012043,3
-0.684396020661283,1.30009858447949,3
-0.715176879067383,1.2821589656805,3
-0.745508206569856,1.26346934987901,3
-0.775371732711175,1.24404099500074,3
-0.804749468819864,1.22388560396018,3
-0.833623718846195,1.20301531761125,3
-0.861977090021628,1.18144270743405,3
-0.889792503335569,1.15918076796229,3
-0.917053203823123,1.13624290895589,3
-0.94374277065766,1.11264294732342,3
-0.969845127042104,1.08839509879929,3
-0.995344549893002,1.06351396938078,3
-1.02022567931151,1.03801454652989,3
-1.04447352783564,1.01191219014544,3
-1.06807348946811,0.985222623310904,3
-1.09101134847451,0.95796192282335,3
-1.11327328794626,0.930146509509409,3
-1.13484589812347,0.901793138333976,3
-1.1557161844724,0.872918888307646,3
-1.17587157551296,0.843541152198957,3
-1.19529993039123,0.813677626057637,3
-1.21398954619272,0.783346298555164,3
-1.23192916499171,0.752565440149065,3
-1.24910798063265,0.721353592077472,3
-1.26551564523935,0.689729555190578,3
-1.28114227544817,0.657712378625705,3
-1.29597845836139,0.625321348332815,3
-1.31001525721719,0.59257597545738,3
-1.3232442167728,0.55949598458759,3
-1.33565736839766,0.526101301873005,3
-1.34724723487338,0.492412043021784,3
-1.35800683489776,0.458448501183738,3
-1.36792968729009,0.424231134726491,3
-1.37700981489512,0.389780554912127,3
-1.3852417481835,0.355117513481735,3
-1.39262052854645,0.320262890155339,3
-1.39914171128257,0.285237680054732,3
-1.40480136827522,0.250062981056803,3
-1.40959609035868,0.21475998108496,3
-1.41352298937163,0.179349945346323,3
-1.41657969989695,0.143854203522354,3
-1.41876438068652,0.108294136920655,3
-1.42007571577031,0.0726911655956735,3
-1.42051291524912,0.0370667354460527,3
-1.42007571577031,0.00144230529643196,3
-1.41876438068652,-0.0341606660285499,3
-1.41657969989695,-0.0697207326302482,3
-1.41352298937163,-0.105216474454217,3
-1.40959609035868,-0.140626510192854,3
-1.40480136827522,-0.175929510164697,3
-1.39914171128257,-0.211104209162626,3
-1.39262052854645,-0.246129419263233,3
-1.3852417481835,-0.280984042589629,3
-1.37700981489512,-0.315647084020021,3
-1.36792968729009,-0.350097663834386,3
-1.35800683489776,-0.384315030291633,3
-1.34724723487338,-0.418278572129679,3
-1.33565736839766,-0.4519678309809,3
-1.3232442167728,-0.485362513695485,3
-1.31001525721719,-0.518442504565275,3
-1.29597845836139,-0.55118787744071,3
-1.28114227544817,-0.583578907733599,3
-1.26551564523935,-0.615596084298473,3
-1.24910798063265,-0.647220121185367,3
-1.23192916499171,-0.678431969256959,3
-1.21398954619272,-0.709212827663059,3
-1.19529993039123,-0.739544155165531,3
-1.17587157551296,-0.769407681306851,3
-1.1557161844724,-0.79878541741554,3
-1.13484589812347,-0.82765966744187,3
-1.11327328794626,-0.856013038617303,3
-1.09101134847451,-0.883828451931244,3
-1.06807348946811,-0.911089152418799,3
-1.04447352783564,-0.937778719253335,3
-1.02022567931151,-0.96388107563778,3
-0.995344549893002,-0.989380498488678,3
-0.969845127042104,-1.01426162790719,3
-0.94374277065766,-1.03850947643131,3
-0.917053203823123,-1.06210943806379,3
-0.88979250333557,-1.08504729707018,3
-0.861977090021628,-1.10730923654194,3
-0.833623718846194,-1.12888184671914,3
-0.804749468819864,-1.14975213306808,3
-0.775371732711176,-1.16990752410863,3
-0.745508206569856,-1.18933587898691,3
-0.715176879067383,-1.2080254947884,3
-0.684396020661284,-1.22596511358739,3
-0.653184172589691,-1.24314392922832,3
-0.621560135702797,-1.25955159383502,3
-0.589542959137924,-1.27517822404384,3
-0.557151928845035,-1.29001440695706,3
-0.5244065559696,-1.30405120581286,3
-0.491326565099808,-1.31728016536848,3
-0.457931882385224,-1.32969331699334,3
-0.424242623534004,-1.34128318346905,3
-0.390279081695957,-1.35204278349344,3
-0.35606171523871,-1.36196563588577,3
-0.321611135424345,-1.37104576349079,3
-0.286948093993954,-1.37927769677918,3
-0.252093470667558,-1.38665647714212,3
-0.217068260566952,-1.39317765987824,3
-0.181893561569022,-1.3988373168709,3
-0.146590561597178,-1.40363203895435,3
-0.111180525858541,-1.4075589379673,3
-0.0756847840345721,-1.41061564849262,3
-0.0401247174328744,-1.41280032928219,3
-0.00452174610789252,-1.41411166436599,3
0.0311026840417282,-1.41454886384479,3
0.066727114191349,-1.41411166436599,3
0.102330085516331,-1.41280032928219,3
0.137890152118029,-1.41061564849262,3
0.173385893941998,-1.4075589379673,3
0.208795929680635,-1.40363203895435,3
0.244098929652479,-1.3988373168709,3
